,date,state,hosp,death
196,2023/02/20,US,228.0,15.0
197,2023/02/21,US,245.0,15.0
198,2023/02/22,US,272.0,13.0
199,2023/02/23,US,248.0,12.0
200,2023/02/24,US,224.0,7.0
201,2023/02/25,US,199.0,15.0
202,2023/02/26,US,207.0,12.0
203,2023/02/27,US,196.0,14.0
204,2023/02/28,US,238.0,14.0
205,2023/03/01,US,203.0,13.0
206,2023/03/02,US,214.0,16.0
207,2023/03/03,US,215.0,14.0
208,2023/03/04,US,198.0,19.0
209,2023/03/05,US,166.0,11.0
210,2023/03/06,US,178.0,16.0
211,2023/03/07,US,215.0,19.0
212,2023/03/08,US,202.0,17.0
213,2023/03/09,US,184.0,14.0
214,2023/03/10,US,199.0,13.0
215,2023/03/11,US,212.0,14.0
216,2023/03/12,US,190.0,15.0
217,2023/03/13,US,215.0,19.0
218,2023/03/14,US,217.0,24.0
219,2023/03/15,US,208.0,15.0
220,2023/03/16,US,206.0,14.0
221,2023/03/17,US,198.0,13.0
222,2023/03/18,US,178.0,15.0
223,2023/03/19,US,155.0,18.0
224,2023/03/20,US,174.0,17.0
225,2023/03/21,US,194.0,15.0
226,2023/03/22,US,181.0,15.0
227,2023/03/23,US,164.0,17.0
228,2023/03/24,US,181.0,15.0
229,2023/03/25,US,186.0,12.0
230,2023/03/26,US,159.0,14.0
231,2023/03/27,US,159.0,16.0
232,2023/03/28,US,173.0,15.0
233,2023/03/29,US,159.0,17.0
234,2023/03/30,US,199.0,16.0
235,2023/03/31,US,174.0,14.0
236,2023/04/01,US,199.0,17.0
237,2023/04/02,US,155.0,13.0
238,2023/04/03,US,148.0,17.0
239,2023/04/04,US,194.0,16.0
240,2023/04/05,US,189.0,15.0
241,2023/04/06,US,163.0,15.0
242,2023/04/07,US,179.0,15.0
243,2023/04/08,US,160.0,18.0
244,2023/04/09,US,143.0,18.0
245,2023/04/10,US,151.0,19.0
246,2023/04/11,US,174.0,14.0
247,2023/04/12,US,163.0,16.0
248,2023/04/13,US,163.0,12.0
249,2023/04/14,US,154.0,17.0
250,2023/04/15,US,123.0,16.0
251,2023/04/16,US,119.0,15.0
252,2023/04/17,US,130.0,17.0
253,2023/04/18,US,159.0,14.0
254,2023/04/19,US,158.0,15.0
255,2023/04/20,US,165.0,17.0
256,2023/04/21,US,131.0,18.0
257,2023/04/22,US,124.0,19.0
258,2023/04/23,US,114.0,13.0
259,2023/04/24,US,109.0,14.0
260,2023/04/25,US,161.0,16.0
261,2023/04/26,US,135.0,17.0
262,2023/04/27,US,128.0,18.0
263,2023/04/28,US,137.0,4.0
264,2023/04/29,US,118.0,14.0
265,2023/04/30,US,112.0,12.0
266,2023/05/01,US,109.0,12.0
267,2023/05/02,US,131.0,17.0
268,2023/05/03,US,144.0,14.0
269,2023/05/04,US,143.0,14.0
